name,address,suburb,state,postcode,type,places,rating,qa1,qa2,qa3,qa4,qa5,qa6,qa7,start_time,end_time,latitude,longitude
Whoosh Care Leichhardt,215 Elswick Street,LEICHHARDT,NSW,2040,OSHC_A;OSHC_B;OSHC_V,91,M,M,M,M,M,M,M,M,07:00,18:00,-33.87887565,151.15247142
Sloosh Kidscare Inc,62 Cabramatta Ave,MILLER,NSW,2168,OSHC_A;OSHC_B;OSHC_V,78,M,M,M,M,M,M,M,M,06:30,18:30,-33.92166761,150.88578566
YMCA Ingleburn OSHC,"Ingleburn Public School, Oxford Road",INGLEBURN,NSW,2565,OSHC_A;OSHC_B,45,M,M,M,M,M,M,M,M,06:30,18:00,-33.99759878,150.86510558
YMCA Lilli Pilli Public School OSHC,"Lilli Pilli Public School, Turrell Bay Road",LILLI PILLI,NSW,2229,OSHC_A;OSHC_B;OSHC_V,82,M,M,M,M,M,M,M,M,07:00,18:00,-34.06238797,151.11498311
TeamKids - Laguna Street Public School,"Laguna Street Public School, 204 Caringbah Road",CARINGBAH,NSW,2229,OSHC_A;OSHC_B;OSHC_V,67,M,M,M,M,M,M,M,M,06:30,18:30,-34.04632741,151.11283787
St Patrick's Catholic Church OSHClub Sutherland,"St Patrick's Primary School, 45 Belmont Street",SUTHERLAND,NSW,2232,OSHC_A;OSHC_B;OSHC_V,91,M,M,M,M,M,M,M,M,07:00,18:00,-34.03259268,151.06137715
YMCA Panania OSHC,"Panania Primary School, Lawler Street",PANANIA,NSW,2213,OSHC_A;OSHC_B,90,M,M,M,M,M,M,M,M,07:00,18:00,-33.96610331,151.00381911
AlburyCity - Albury OOSH,"Albury Public School, David Street",ALBURY,NSW,2640,OSHC_A;OSHC_B;OSHC_V,90,M,M,M,M,M,M,M,M,07:00,18:00,-36.07662072,146.9215972
Asquith Community After School Care Centre Inc,"Asquith Public School, 3 Dudley St",ASQUITH,NSW,2077,OSHC_A;OSHC_B;OSHC_V,160,M,M,M,M,M,M,M,M,07:00,18:30,-33.68574913,151.11224581
Tumut Vacation and After School Care,173B Wynyard Street,TUMUT,NSW,2720,OSHC_A;OSHC_B;OSHC_V,30,M,M,M,M,M,M,M,M,06:00,18:00,-35.30268242,148.219257
Northwest Community Childcare @ Barnier,"Barnier Public School, 108-120 Barnier Road",QUAKERS HILL,NSW,2763,OSHC_A;OSHC_B;OSHC_V,220,M,M,M,M,M,M,M,M,06:30,18:30,-33.71955886,150.90264827
June Scifo Trading As OFGS Care,1078 Oxford Falls Road,OXFORD FALLS,NSW,2100,OSHC_A;OSHC_B;OSHC_V,40,M,M,M,M,M,M,M,M,07:00,18:30,-33.73776597,151.24808917
Northwest Community Childcare @ John Palmer,"John Palmer School, 85 The Ponds Blvd",THE PONDS,NSW,2769,OSHC_A;OSHC_B;OSHC_V,197,M,M,M,M,M,M,M,M,06:30,18:30,-33.70729191,150.91136993
Northwest Community Childcare @ Schofields,"Schofields Public School, St Albans Rd",SCHOFIELDS,NSW,2762,OSHC_A;OSHC_B;OSHC_V,214,M,M,M,M,M,M,M,M,06:30,18:30,-33.69277861,150.87338162
Highfields CommunityOSH,18 Highfield Road,LINDFIELD,NSW,2070,OSHC_A;OSHC_B;OSHC_V,41,M,M,M,M,M,M,M,M,07:00,18:00,-33.77531357,151.16364055
Ravenswood School TheirCare,"Ravenswood School for Girls, 4 & 6 Cecil Street",GORDON,NSW,2072,OSHC_A,45,M,M,M,M,M,M,M,M,07:00,18:00,-33.76026178,151.1573083
Barker College OSHClub,"Barker College, 7 Clarke Road",WAITARA,NSW,2077,OSHC_A;OSHC_B;OSHC_V,51,M,M,M,M,M,M,M,M,06:30,18:00,-33.71367262,151.10112506
Fort Street OSHClub,"Fort Street Public School, Upper Fort Street",MILLERS POINT,NSW,2000,OSHC_A;OSHC_B;OSHC_V,45,X,M,X,M,X,X,X,M,07:00,18:00,-33.86055373,151.20491208
Camp Australia - Elderslie Public School OSHC,"Elderslie Public School, 170 Lodges Road",ELDERSLIE,NSW,2570,OSHC_A;OSHC_B;OSHC_V,120,M,M,M,M,M,M,M,M,07:00,18:15,-34.05533092,150.7211491
Woodstock Child Care,"Shop 5, Australia Towers, 11 Australia Avenue",SYDNEY OLYMPIC PARK,NSW,2127,LDC,40,M,M,M,M,M,M,M,M,07:30,18:00,-33.84653214,151.07280169
AlburyCity - Albury North OOSH,868 Mate Street,ALBURY,NSW,2640,OSHC_A;OSHC_V,55,M,M,M,M,M,M,M,M,08:00,18:00,-36.06418174,146.93238936
Camp Australia - Meriden Anglican School for Girls OSHC,10-12 Redmyre Road,STRATHFIELD,NSW,2135,OSHC_A;OSHC_B,80,M,M,M,M,M,M,M,M,07:00,18:00,-33.87399524,151.09204061
Camp Australia - Chipping Norton Public School OSHC,Central Avenue,CHIPPING NORTON,NSW,2170,OSHC_A;OSHC_B;OSHC_V,65,M,M,M,M,M,M,M,M,07:00,18:00,-33.90890173,150.96173952
BOOSH,614 Beechwood Rd,BEECHWOOD,NSW,2446,OSHC_A;OSHC_B,60,W,M,W,M,M,M,M,W,06:30,18:00,-31.43554982,152.6809117
Mosman Prep School,"Mosman Church of England Preparatory School, 75 Shadforth Street",MOSMAN,NSW,2088,OSHC_A,56,M,M,M,M,M,M,M,M,08:00,18:00,-33.83263853,151.24048004
Tintinhull OSHC,85 Tintinhull Road,KOOTINGAL,NSW,2352,OSHC_A;OSHC_B;OSHC_V,30,M,M,M,M,M,M,M,M,06:30,18:00,-31.08514582,151.00919717
Santa Sabina Out of School Hours Care Centre,59 The Boulevarde,STRATHFIELD,NSW,2135,OSHC_A;OSHC_B;OSHC_V,45,M,M,M,M,M,M,M,M,07:00,18:00,-33.87561458,151.0927661
Marriott Waters Kindergarten,25 Boland Drive,LYNDHURST,VIC,3975,PKS,111,X,X,M,X,X,X,X,X,08:30,16:00,-38.07194239,145.25121354
Uniting Outside School Hours Care Greystanes,781 Merrylands Road,GREYSTANES,NSW,2145,OSHC_A;OSHC_B,120,M,M,M,M,M,M,M,M,07:00,18:00,-33.8280348,150.9412279
Thrive Kids Shoal Bay OOSH,"Shoal Bay Public School, Rigney Street",SHOAL BAY,NSW,2315,OSHC_A;OSHC_B,56,M,M,M,M,M,M,M,M,07:00,18:00,-32.72241353,152.17461805
Quality Kids,1 Raglan St,WALLAN,VIC,3756,LDC,85,M,M,M,M,M,M,M,M,06:30,18:30,-37.41886343,144.97441799
Balnarring Early Learning Centre,2984 Frankston-Flinders Rd,BALNARRING,VIC,3926,LDC,57,M,M,M,M,M,M,M,M,07:00,18:00,-38.37217999,145.12882731
Central Coast Adventist School,Penrose Crescent,ERINA,NSW,2250,OSHC_A;OSHC_B;OSHC_V,55,M,M,M,M,M,M,M,M,06:30,18:00,-33.43588975,151.38841568
Ermington Public School OSHC,"Ermington Public School, 14 Winbourne Street",WEST RYDE,NSW,2114,OSHC_A;OSHC_B;OSHC_V,90,M,M,M,M,M,M,M,M,07:00,18:00,-33.80483527,151.07145081
Bligh Park Community Services Inc.,1 Guardian Crescent,BLIGH PARK,NSW,2756,OSHC_A;OSHC_B;OSHC_V,50,M,M,M,M,M,M,M,M,07:00,18:30,-33.6404805,150.79478562
Ebenezer Public School OOSH Centre,531 Sackville Road,EBENEZER,NSW,2756,OSHC_A;OSHC_B;OSHC_V,24,W,W,W,M,W,M,W,W,07:00,18:30,-33.53102311,150.87729429
Marayong Heights Public School TheirCare,"Marayong Heights Public School, Guerie Street",MARAYONG,NSW,2148,OSHC_A;OSHC_B;OSHC_V,45,M,M,M,M,M,M,M,M,06:30,18:30,-33.74148359,150.89647724
Pennant Hills BASC,"Pennant Hills Public School, Infants site- 27 Trebor Road",PENNANT HILLS,NSW,2120,OSHC_A;OSHC_B;OSHC_V,200,M,M,M,M,M,M,M,M,07:00,18:15,-33.73734344,151.06535681
Balaklava Community Children's Centre,15 Scotland Street,BALAKLAVA,SA,5461,LDC;OSHC_A;OSHC_B;OSHC_V,50,W,W,W,M,M,W,M,W,07:00,18:00,-34.14768609,138.41358313
Helping Hands Carlton,60 Cameron Street,BEXLEY,NSW,2207,OSHC_A;OSHC_B;OSHC_V,111,M,M,M,M,M,M,M,M,07:00,18:00,-33.96319313,151.12386973
Campbelltown Community Children's Centre,163A Montacute Road,NEWTON,SA,5074,LDC,100,M,M,M,M,X,M,X,M,07:00,18:00,-34.88810469,138.67743623
Carol Murray Children's Centre,1 Dinning Terrace,BORDERTOWN,SA,5268,LDC,72,X,X,X,X,X,X,X,X,08:00,18:00,-36.31095571,140.76559224
Camp Australia - Lynwood Park Public School OSHC,"Lynwood Park Public School, 87 Turner Road",BLACKTOWN,NSW,2148,OSHC_A;OSHC_B;OSHC_V,50,M,M,M,M,M,M,M,M,07:00,18:00,-33.75440939,150.92631131
YMCA Homebush West OSHC,"Homebush West Public School, Exeter Road",HOMEBUSH WEST,NSW,2140,OSHC_A;OSHC_B;OSHC_V,80,M,X,X,M,M,M,M,M,07:00,18:00,-33.86684575,151.0703082
Werrington County Osh,2A John Batman Avenue,WERRINGTON COUNTY,NSW,2747,OSHC_A;OSHC_B;OSHC_V,75,X,X,M,M,X,X,X,X,06:30,18:00,-33.74515115,150.74734153
Hornsby South OSHClub,"Hornsby South Public School, 57-63 Clarke Road",HORNSBY,NSW,2077,OSHC_A;OSHC_B;OSHC_V,150,M,M,M,M,M,M,M,M,07:00,18:30,-33.71344075,151.09512778
Camp Australia - Arden Anglican School OSHC,"Arden Anglican School, 39-43 Wongala Crescent",BEECROFT,NSW,2119,OSHC_A,70,M,M,M,M,M,M,M,M,14:45,18:00,-33.74656293,151.06523512
Only About Children Wahroonga,89 Burdett Street,HORNSBY,NSW,2077,LDC,40,M,X,M,M,M,M,M,M,07:00,18:00,-33.70370282,151.11133611
Wahroonga Long Day Care Centre,37 Hewitt Ave,WAHROONGA,NSW,2076,LDC,27,M,M,M,M,M,X,M,M,07:30,18:00,-33.72282905,151.10675746
My Story - Experiential Early Learning,276-278 New Line Road,DURAL,NSW,2158,LDC,70,M,M,M,M,M,M,M,M,07:00,18:30,-33.69821722,151.03149663
Wakeley Early Learning Centre,"Wakeley Early Learning Centre, 24 Humphries Road",FAIRFIELD,NSW,2165,LDC,40,X,X,X,X,X,X,X,X,07:00,18:00,-33.87690554,150.91460776
Wakool Preschool,32 Bass Street,WAKOOL,NSW,2710,PKS,20,M,M,M,M,M,M,M,M,08:30,16:00,-35.46665298,144.39483263
Guardian Childcare & Education Blackwall,11 Wallaby Street,WOY WOY,NSW,2256,LDC,106,X,X,X,X,X,X,X,X,07:00,18:00,-33.50377821,151.32899513
Braidwood Early Learning Centre,15A Wallace Street,BRAIDWOOD,NSW,2622,LDC,29,M,M,M,M,M,M,M,M,07:30,18:00,-35.44929947,149.79904386
Wallalong Preschool,Morpeth Street,WALLALONG,NSW,2320,PKS,20,M,M,M,M,M,M,M,M,08:15,16:15,-32.69531125,151.64610701
ECTARC Wallaroo Early Education and Care Service,Corner Wallaroo Drive & Glider Avenue,BLACKBUTT,NSW,2529,LDC,44,M,M,X,M,M,M,X,M,07:00,18:00,-34.56874832,150.83518807
Wallum Community Preschool & Family Centre,Woodlands Drive,BANORA POINT,NSW,2486,PKS,40,X,M,X,X,M,X,X,X,08:00,15:30,-28.21551099,153.53209655
Strawberry Fields Cottage Wamberal,29 Plymouth Drive,WAMBERAL,NSW,2260,LDC,50,M,M,M,M,M,M,M,M,07:00,18:00,-33.42814199,151.4360187
All About Me Early Learning Centre,196 Wangee Road,GREENACRE,NSW,2190,LDC,36,M,M,M,M,M,M,M,M,07:30,18:00,-33.91026627,151.06559513
Wangi Peter Pan Kindergarten,"Wangi Peter Pan Preschool, 12 Dobell Drive",WANGI WANGI,NSW,2267,PKS,55,X,X,X,X,X,X,X,X,08:15,15:45,-33.0690354,151.57819063
Waratah Cottage Early Learning Centre,21 Dobell Road,CLAYMORE,NSW,2559,LDC,40,X,X,M,M,X,M,X,X,07:00,18:00,-34.0443941,150.81014926
Waratah Early Learning Centre Pty Ltd,52-54 Farrell Road,ORANGE,NSW,2800,LDC,90,M,M,M,M,M,M,M,M,06:30,18:30,-33.25419218,149.10348262
Green Trees Early Learning Centre,16 Manson St,DUNDAS,NSW,2117,LDC,29,M,M,M,M,M,M,M,M,07:00,18:00,-33.79697253,151.04356049
Waratah Preschool and Nursery,"Waratah Pre School, 12 Waratah Road",BEROWRA,NSW,2081,LDC,56,M,M,M,M,M,M,M,M,07:30,18:00,-33.62649864,151.1461989
Waratah Pre-School,"Waratah Pre School, 27 Alanbar Street",QUEANBEYAN,NSW,2620,PKS,25,M,M,M,M,M,M,M,M,08:30,16:00,-35.367581,149.23136989
Waratah Public School Preschool,Lambton Road,WARATAH,NSW,2298,PKP,40,X,X,X,X,X,X,X,X,09:00,15:00,-32.9054936,151.72353492
Waratah Street Early Education Centre,28 Waratah Street,CRONULLA,NSW,2230,LDC,40,X,X,X,M,M,X,M,X,07:00,18:15,-34.05829181,151.15151775
Warialda Pre-school,39 Queen Street,WARIALDA,NSW,2402,PKS,26,M,M,M,M,X,M,M,M,08:00,16:00,-34.546256,150.85644874
Warilla Child Care Centre,8 Harvey Street,LAKE ILLAWARRA,NSW,2528,LDC;OSHC_V,40,M,M,M,M,M,M,M,X,07:00,19:00,-34.54740507,150.85505688
Developing Dreams Early Learning Woongarrah,93B Hakone Road,WARNERVALE,NSW,2259,LDC,29,X,X,M,X,X,X,X,M,08:00,16:00,-33.2357341,151.48253721
Warragamba Preschool,4-6 Weir Road,WARRAGAMBA,NSW,2752,PKS,60,M,X,M,X,M,M,M,M,08:00,16:00,-33.88969072,150.60535671
Warrawong Community Preschool 0-5,99 Shellharbour Road,PORT KEMBLA,NSW,2505,LDC,40,X,X,X,X,M,X,M,M,07:00,18:00,-34.48356953,150.89049611
Warren Pre School Kindergarten,"Warren Pre School, 36 Chester St",WARREN,NSW,2824,PKS,60,M,M,M,M,M,M,M,M,08:00,16:00,-31.7014569,147.83545034
Owl and the Pussycat Preschool,12 Jubilee Avenue,WARRIEWOOD,NSW,2102,LDC,90,M,M,M,M,M,M,M,M,06:45,18:00,-33.67895156,151.28991579
Northern Beaches Council Family Day Care,"Cromer Administration Building, 55 Middleton Road",CROMER,NSW,2099,FDC,,X,X,X,M,M,M,X,X,08:00,17:00,-33.73405593,151.2851077
Global Explorers Early Learning,127 Old Pittwater Road,BROOKVALE,NSW,2100,LDC,55,M,M,M,M,M,M,M,M,07:30,18:00,-33.76710513,151.2633996
Early Education & Care Centre - Warwick Farm,Lot 2 Williamson Crescent,WARWICK FARM,NSW,2170,LDC,40,X,X,X,X,X,X,X,X,06:30,18:00,-33.90927425,150.92624277
Indigo Early Learning Centre,107 Koolang Road,GREEN POINT,NSW,2251,LDC,56,X,X,X,X,X,X,X,X,06:30,18:00,-33.45059417,151.37815117
Wattle Glenn Children's Centre,Lot 2 Trinity Drive,CAMBRIDGE GARDENS,NSW,2747,LDC,48,M,M,M,M,M,M,M,M,06:30,18:00,-33.7361701,150.72208468
Early Education & Care Centre - Wattle Grove,Lot 42 Village Way,WATTLE GROVE,NSW,2173,LDC,60,X,X,X,X,X,X,X,X,06:30,18:00,-33.95556625,150.94485233
Wattle Grove Long Day Care Centre,8-10 Burdekin Court,WATTLE GROVE,NSW,2173,LDC,45,M,M,M,M,M,M,M,M,06:45,18:00,-33.9443648,150.93977925
Wauchope Preschool Kindergarten,1 Tallowood Avenue,WAUCHOPE,NSW,2446,PKS,39,X,X,X,X,X,X,X,X,08:00,16:00,-31.46880106,152.73117529
Waverley Early Education Centre,"Clementson Park, Newland Street",BONDI JUNCTION,NSW,2022,LDC,71,X,M,M,X,X,X,X,M,07:30,18:00,-33.89200371,151.2471157
Waverley Family Day Care,"25 Ebley St, Level 2 Mill Hill Early Education Centre",BONDI JUNCTION,NSW,2022,FDC,,M,M,M,M,X,M,M,M,07:45,18:00,-33.8933981,151.24574631
Waves Early Learning Service,44 Sturt Road,WOOLOOWARE,NSW,2230,LDC,26,M,M,M,M,M,M,M,M,08:00,17:30,-34.04242421,151.14549204
Lurnea Early Learning Centre,26 Webster Road,LURNEA,NSW,2170,LDC,46,M,M,M,M,M,M,M,M,06:00,18:00,-33.92921666,150.90263924
Wee Care 2 Child Care Centre,2 St Marys Ave,BONDI JUNCTION,NSW,2022,LDC,29,X,X,X,X,X,X,X,X,08:00,17:00,-33.89651841,151.25671235
Wee Care Kindergarten,7 St Marys Ave,BONDI JUNCTION,NSW,2022,LDC,34,M,M,M,M,M,M,M,M,08:30,16:30,-33.89613066,151.25684149
Wee Waa And District Preschool,"Wee Waa Pre School, 118 Alma Street",WEE WAA,NSW,2388,PKS,29,M,M,M,M,M,M,M,M,08:00,16:00,-30.22395948,149.45100588
Wonderschool (Chifley) Pty Ltd,40 Burke Street,CHIFLEY,NSW,2036,LDC,35,M,M,M,M,M,M,M,M,07:30,17:30,-33.96405362,151.24258258
Wee Wonders Childcare Centre,1 Myrtle Street,KENSINGTON,NSW,2033,LDC,32,M,M,M,M,M,M,M,M,07:30,17:30,-33.90963352,151.21395503
Wellington Community Children's Centre,William Street,WELLINGTON,NSW,2820,PKS,40,M,M,M,M,M,M,M,M,08:00,16:00,-32.56058847,148.95491013
Trinity Academy Moss Vale,10 Wembley Road,MOSS VALE,NSW,2577,LDC,50,M,M,M,M,M,M,M,M,07:00,18:00,-34.54699698,150.38716086
Wendy and Julie's Day Care,222 Maybe Street,BOMBALA,NSW,2632,LDC,26,M,M,M,M,M,M,M,M,07:45,18:00,-36.91641963,149.23278233
Wentworth Preschool & Long Day Care,"Wentworth Pre School, 38 Murray Street",WENTWORTH,NSW,2648,LDC;PKS,57,M,M,M,M,M,M,M,M,07:00,18:00,-34.10983859,141.91563838
Wiggles and Giggles Wentworthville Childcare Centre,99 Darcy Road,WENTWORTHVILLE,NSW,2145,LDC;OSHC_A;OSHC_B;OSHC_V,29,X,X,X,M,M,X,M,X,07:00,18:00,-33.8017421,150.96963199
Wenty Children's Centre,100 Damien Avenue,GREYSTANES,NSW,2160,LDC,48,M,M,M,M,M,M,M,M,07:00,18:00,-33.82018341,150.9600344
Werrianda Children's Centre,20 Brookfield Avenue,WERRINGTON DOWNS,NSW,2747,LDC,47,X,X,M,M,X,M,X,X,07:00,18:00,-33.74257022,150.73292018
Werrington County Childrens Centre,Cnr John Bateman & Henry Lawson Avenue,WERRINGTON COUNTY,NSW,2747,LDC,40,X,X,M,M,X,X,X,M,07:00,18:00,-33.74711228,150.74399809
West Albury Preschool Centre,"West Albury Preschool, 864 Lamport Crescent",ALBURY,NSW,2640,PKS,50,M,M,M,M,M,M,M,M,08:00,18:00,-36.07701968,146.89755922
West Bathurst Preschool,"West Bathurst Preschool, 7 Wark Parade",BATHURST,NSW,2795,PKS,60,M,M,M,M,M,M,M,M,08:30,16:00,-33.40432306,149.54706253
West Epping Pre-School Kindergarten,"Dent Street, Dent Street (Off Downing Street)",EPPING,NSW,2121,PKS,40,M,M,M,M,M,M,M,M,08:00,15:30,-33.76932464,151.06521452
West Ryde Long Day Care Centre,42 Mons Avenue,WEST RYDE,NSW,2114,LDC,79,M,M,M,M,M,M,M,M,07:00,18:00,-33.81057907,151.08521789
STARLIGHT EARLY LEARNING CENTRE,32 Highway Avenue,WOLLONGONG,NSW,2500,LDC,28,M,M,M,M,M,M,M,M,07:00,18:00,-34.42673862,150.86801541
Western Suburbs Community Preschool 0-5,47a Derribong Drive,CORDEAUX HEIGHTS,NSW,2526,LDC,52,M,M,M,X,M,X,M,X,07:00,18:00,-34.44691518,150.8360178
Parramatta Preparatory School Early Learning Centre,"Level 5 - Westfield Shoppingtown, 159 Church St",PARRAMATTA,NSW,2150,LDC,28,M,M,M,M,M,M,M,M,07:30,18:00,-33.81822684,151.00412479
Westlawn Pre-school,54 Milton Street,GRAFTON,NSW,2460,PKS,24,M,X,M,M,M,M,M,M,08:15,15:45,-29.67299343,152.92358555
Westmead Early Education Centre,"WESTMEAD CHILDCARE CENTRE, 106 RAILWAY ST",WENTWORTHVILLE,NSW,2145,LDC,71,X,X,X,X,M,X,M,X,07:00,18:30,-33.80118681,150.97437018
Westmeadow Child Care Centre,174/166 HAWKESBURY RD,WESTMEAD,NSW,2145,LDC,55,M,M,M,M,M,M,M,M,06:30,18:30,-33.80241342,150.98833692
Weston Community Pre-School,"Weston Community Pre School, 22 Scott Street",WESTON,NSW,2326,PKS,28,X,X,M,X,M,X,X,M,08:30,16:00,-32.81591016,151.4579257
Wetherill Park Early Learning Centre,561-583 Polding Street,WETHERILL PARK,NSW,2164,LDC;PKS,60,X,M,M,X,X,X,M,X,07:00,18:00,-33.85869027,150.8987448
Wetherill Park Pre School,7-9 Longfellow Street,WETHERILL PARK,NSW,2164,LDC,39,X,X,M,X,M,X,M,X,07:00,17:00,-33.85569861,150.91509558
Whalan Public School Preschool,Karangi Road,WHALAN,NSW,2770,PKP,40,X,X,X,X,M,X,X,X,09:00,15:00,-33.75224203,150.81072757
Minchinbury Pre-school & Nursery,202-204 Minchin Drive,MINCHINBURY,NSW,2770,LDC,46,M,M,M,M,M,M,M,M,07:00,18:00,-33.78530262,150.83780617
White Bunny Child Care Centre,19 Church Road,YAGOONA,NSW,2199,LDC,39,M,M,M,M,M,M,M,M,07:00,18:00,-33.90577285,151.02320447
White Rabbit Child Care Centre,"White Rabbit Child Care Centre, 35-37 Merrenburn Avenue",NAREMBURN,NSW,2065,LDC,75,M,M,M,M,M,M,M,M,07:30,18:00,-33.81858931,151.20199196
Whitebridge Preschool Kindergarten,"Whitebridge Pre School, 8 Tumpoa Street",WHITEBRIDGE,NSW,2290,LDC;PKS,28,X,X,X,X,M,X,X,X,08:15,16:15,-32.97460515,151.71005527
Whizz Kidzz Early Childhood Centre,60 Yangoora Road,LAKEMBA,NSW,2195,LDC,22,M,M,M,M,M,M,M,M,07:00,17:30,-33.91268852,151.07922309
Widgets Preschool,66 Warby Street,CAMPBELLTOWN,NSW,2560,LDC,36,M,M,M,M,M,M,M,M,07:00,18:00,-34.06559618,150.82363564
Wiggles and Giggles Childcare Centre,46 Kookaburra Rd,PRESTONS,NSW,2170,LDC,46,M,M,M,M,M,M,M,M,07:00,18:00,-33.94814557,150.85672876
Wilberforce Pre- School Kindergarten,Cnr King and Putty Road,WILBERFORCE,NSW,2756,PKS,26,M,M,M,M,M,M,M,M,09:15,15:15,-33.56183223,150.83835805
Wilcox Street Early Education Centre,523 Wilcox Street,ALBURY,NSW,2640,LDC,49,X,X,M,M,X,X,X,M,07:30,18:00,-36.07879513,146.90984634
Kids' Early Learning Blacktown City Prospect East,81 Myrtle Street,PROSPECT,NSW,2148,LDC,40,M,M,M,M,M,M,M,M,07:00,18:00,-33.79439493,150.91169087
William Street Early Learning Centre,7 William Street,BLACKTOWN,NSW,2148,LDC,28,M,M,M,M,M,M,M,M,07:00,18:00,-33.7622949,150.89836897
Willoughby Community Pre-School,7-9 Central Street,NAREMBURN,NSW,2065,LDC;PKS,45,X,X,M,M,X,X,X,X,08:00,16:00,-33.816016,151.20186156
Willow Cottage Early Learning Centre,49-51 Edward St,NORTH SYDNEY,NSW,2060,LDC,55,W,M,M,M,M,M,M,W,08:00,18:00,-33.83682318,151.20408419
Willow Tree Kindergarten,61 Anthony Drive,ROSEMEADOW,NSW,2560,LDC;OSHC_A;OSHC_B,28,M,X,X,M,M,M,M,M,06:30,18:00,-34.10338399,150.79419914
Willow Tree Pre -School,Merriwa Road,WILLOW TREE,NSW,2339,PKS,14,M,M,M,M,M,X,M,M,08:30,16:00,-31.65694867,150.72859988
Willunga Child Care Centre,2 Monarch Place,QUAKERS HILL,NSW,2763,LDC,39,M,M,M,M,M,M,M,M,07:00,18:00,-33.71580917,150.88870359
Willy Wagtail's Garden Childcare Centre,43 Florence Street,FAIRY MEADOW,NSW,2519,LDC,28,M,M,M,M,M,M,M,M,07:30,17:30,-34.38682066,150.89867753
Seaside Explorers Early Learning Centre,7-9 Shores Drive,YAMBA,NSW,2464,LDC,69,M,M,M,M,M,M,M,M,07:00,18:00,-29.43134271,153.33650884
Wilson's Creek Community Preschool,Huonbrook Road,WILSONS CREEK,NSW,2482,PKS,20,M,M,M,M,M,M,M,M,09:15,15:15,-28.55936873,153.39455437
Wind in the Willows Child Care Centre,411 Anzac Pde,KINGSFORD,NSW,2032,LDC,28,M,M,M,M,M,M,M,M,07:30,17:30,-33.92578382,151.22934639
Windsor Preschool,93-95 Church Street,SOUTH WINDSOR,NSW,2756,PKS,40,M,M,M,M,M,M,M,M,08:15,15:45,-33.62056583,150.80175091
Wingham Pre School,"Wingham Preschool, 9 Price Street",WINGHAM,NSW,2429,PKS,58,X,X,X,X,X,X,X,X,08:00,16:00,-31.86726819,152.36745394
Winmalee Community Preschool,"Winmalee Pre School, 56 White Cross Road",WINMALEE,NSW,2777,PKS,38,M,M,M,M,M,M,M,M,08:00,16:00,-33.66969538,150.60819226
Winston Mall Children's Centre,"Winston Hills Mall, Shop 44 190 Caroline Chisholm Drive",WINSTON HILLS,NSW,2153,LDC,30,M,M,M,M,M,M,M,M,07:00,17:30,-33.77259011,150.969764
Spunky Monkeys Early Learning Centre - Cranebrook,87-89 Andromeda Drive,CRANEBROOK,NSW,2749,LDC;OSHC_A;OSHC_B;OSHC_V,64,M,M,M,M,M,M,M,M,07:00,18:00,-33.71177311,150.7171989
Gowrie Victoria Docklands Kindergarten,17 Little Docklands Drive,DOCKLANDS,VIC,3008,PKP,66,X,X,X,X,X,X,X,X,08:30,16:00,-37.81243533,144.94177694
Quest Family Day Care,26A HARRIS ST,BICTON,WA,6157,FDC,,M,M,M,M,M,M,M,M,00:00,23:59,-32.03532289,115.78745503
Glen Education Sacred Heart Kindergarten,2-4 Mora Ave,OAKLEIGH,VIC,3166,PKP,33,M,M,M,M,M,M,M,M,08:30,16:00,-37.90215147,145.08820574
C&K Upper Kedron Childcare Centre,52 Honeyeater Street,UPPER KEDRON,QLD,4055,LDC,125,M,M,M,M,M,M,M,M,06:30,18:00,-27.4185143,152.91990396
Guardian Childcare & Education St Ives,6 Eastern Arterial Rd,ST IVES,NSW,2075,LDC,122,M,M,M,M,M,M,M,M,07:00,18:00,-33.74237937,151.1657373
Ludo Early Learning - Holy Rosary,"Holy Rosary Catholic School, 29 Wyndham Rd",CLAREMONT,TAS,7011,LDC,24,M,M,M,M,M,X,X,M,07:00,18:00,-42.78947103,147.2484692
Blue Gum Community School (NSW),1 Rosemead Rd,HORNSBY,NSW,2077,LDC;OSHC_A;OSHC_B;OSHC_V,52,M,M,M,M,M,M,M,M,08:00,18:00,-33.70244376,151.09044465
Uniting Early Learning Westmead,"1 Caroline St, Entry on Park Street, Westmead",WESTMEAD,NSW,2145,LDC,75,M,M,M,M,M,M,M,M,07:00,18:00,-33.8056934,150.99256961
Diamond Creek Memorial Kindergarten,28 Coniston St,DIAMOND CREEK,VIC,3089,PKS,30,X,X,X,X,X,X,X,X,08:45,17:00,-37.67758859,145.16321594
TeamKids - Ramlegh Park Primary,34S Thoroughbred Drive,CLYDE NORTH,VIC,3978,OSHC_A;OSHC_B;OSHC_V,120,M,M,M,M,M,M,M,M,07:00,18:00,-38.11512429,145.34003385
Kids Academy Ringwood East,30 Grey St,RINGWOOD EAST,VIC,3135,LDC;OSHC_A;OSHC_B;OSHC_V,117,M,M,M,M,M,M,M,M,06:30,18:30,-37.80800679,145.25638337
Wallaby Childcare Wollert,109 Macedon Pde,WOLLERT,VIC,3750,LDC,140,X,X,M,M,X,M,X,X,06:30,18:30,-37.61242033,145.0015805
Reggio Emilia Early Learning Centre Tempe,22A Hillcrest St,TEMPE,NSW,2044,LDC,69,M,M,M,M,M,M,M,M,07:30,18:00,-33.91830337,151.16150414
